id,year_birth,education,marital_status,income,dt_customer,recency,mntwines,mntmeatproducts,numwebpurchases
7106,1943,Phd,Married,75865.0,2014-03-31,73,483,591,3
6504,1975,2n cycle,Together,19789.0,2013-11-20,24,2,9,2
5067,1994,Graduation,Together,80134.0,2014-02-14,11,966,282,2
4216,1981,Graduation,Single,91065.0,2013-02-22,33,822,108,7
8581,1971,Master,Married,49505.0,2013-03-05,4,604,100,10
5929,1973,Phd,Married,37401.0,2014-05-06,14,19,19,2
3129,1983,Graduation,Married,30096.0,2014-05-22,30,5,11,2
6528,1982,Master,Together,18492.0,2014-06-05,75,2,2,1
1361,1974,Master,Married,82584.0,2013-06-04,26,1076,103,3
6932,1941,Phd,Married,93027.0,2013-04-13,77,1285,716,7
7284,1953,Graduation,Married,48686.0,2013-12-04,8,10,7,1
1340,1986,Graduation,Married,92910.0,2014-04-24,42,551,792,6
8746,1989,Graduation,Married,75433.0,2014-04-05,28,800,297,2
5987,1989,2n cycle,Together,10404.0,2014-05-04,52,2,11,1
3767,1968,Graduation,Married,61314.0,2013-04-25,1,378,189,5
3725,1961,Phd,Single,84865.0,2013-05-09,1,1248,349,2
4324,1989,Graduation,Married,42387.0,2012-10-29,42,235,235,8
238,1967,2n cycle,Together,67309.0,2013-01-23,76,515,181,9
6694,1964,Graduation,Married,75236.0,2013-11-25,27,438,400,8
498,1970,Graduation,Single,30015.0,2014-02-02,28,25,22,1
9347,1956,Master,Together,50943.0,2013-06-21,49,31,7,1
9699,1966,Graduation,Divorced,67272.0,2013-12-21,12,357,271,6
10664,1949,Master,Widow,51529.0,2013-09-07,14,400,35,9
5455,1971,Phd,Married,32011.0,2013-08-22,89,99,15,2
456,1986,2n cycle,Married,7500.0,2013-02-07,96,1,5,2
5012,1989,Graduation,Married,28691.0,2013-07-04,56,5,13,1
7495,1948,Phd,Married,56223.0,2013-12-20,72,77,31,2
5029,1946,Graduation,Married,18100.0,2013-08-06,14,3,2,0
10642,1989,Graduation,Single,30279.0,2012-12-30,13,10,14,1
2106,1974,2n cycle,Married,20130.0,2014-03-17,99,0,3,1
10364,1959,Graduation,Divorced,23295.0,2013-07-13,72,0,1,1
5954,1972,Master,Divorced,42618.0,2013-10-09,92,76,74,5
1137,1964,Graduation,Single,81246.0,2013-12-29,87,398,537,4
2541,1976,Graduation,Married,24027.0,2013-06-09,7,14,11,2
1142,1953,Phd,Married,55707.0,2013-12-22,91,208,82,3
2276,1955,Graduation,Single,57959.0,2013-05-02,71,430,322,4
2807,1969,Graduation,Married,56796.0,2013-02-16,24,656,161,8
6471,1971,Master,Single,36230.0,2013-10-17,17,14,30,2
6131,1980,2n cycle,Married,70829.0,2013-12-01,87,141,106,4
6233,1976,Graduation,Married,65991.0,2012-09-07,21,507,364,9
4148,1972,Graduation,Married,38988.0,2012-08-20,90,164,103,5
4947,1966,2n cycle,Single,89572.0,2012-09-15,44,606,974,7
3225,1984,Master,Married,42207.0,2013-04-01,71,116,72,4
7540,1952,Graduation,Married,50300.0,2014-05-25,52,143,60,2
10648,1982,2n cycle,Together,66664.0,2012-09-25,78,398,447,5
1992,1964,Graduation,Married,60597.0,2014-01-01,2,522,257,2
7851,1949,Graduation,Widow,70165.0,2013-09-22,60,161,253,3
8594,1958,Phd,Widow,50520.0,2014-01-28,25,112,6,3
7059,1963,Graduation,Married,80124.0,2014-06-26,47,483,398,3
2815,1975,Graduation,Married,33183.0,2014-02-24,46,7,39,4
2416,1969,Phd,Single,66582.0,2014-03-03,83,789,420,2
7999,1955,Phd,Together,75261.0,2013-04-23,17,1239,413,5
9213,1970,Graduation,Widow,31880.0,2012-10-31,13,4,5,1
9697,1951,Graduation,Married,53790.0,2014-03-06,86,335,127,7
3916,1971,Phd,Together,49269.0,2012-08-15,92,639,166,7
2021,1975,Graduation,Married,61456.0,2013-03-27,47,563,384,6
1581,1980,Graduation,Married,37406.0,2013-10-10,18,2,8,1
564,1981,Phd,Together,56937.0,2012-08-04,81,746,125,8
6619,1978,Graduation,Married,38415.0,2013-01-02,91,22,13,1
9081,1988,Graduation,Single,20518.0,2014-05-18,58,4,6,1
178,1956,Graduation,Married,62503.0,2013-02-18,40,478,193,8
916,1972,Phd,Single,41644.0,2014-05-09,67,20,4,1
5512,1977,Master,Married,55842.0,2014-05-23,19,451,39,7
8970,1972,Phd,Married,62010.0,2012-10-23,93,371,39,6
10581,1977,Graduation,Married,41124.0,2012-10-31,41,281,84,7
5300,1973,Master,Married,38961.0,2013-12-30,60,19,19,2
5154,1972,Master,Divorced,37760.0,2013-08-11,54,26,13,2
8346,1974,Graduation,Single,32233.0,2012-08-19,26,138,35,6
1676,1975,Graduation,Married,43057.0,2013-10-30,30,213,44,4
9286,1960,Master,Together,83151.0,2012-10-10,93,407,100,5
2426,1964,Phd,Divorced,78825.0,2012-09-14,35,483,114,5
5172,1976,Master,Together,65104.0,2013-11-14,4,738,232,3
5562,1974,Graduation,Married,60093.0,2013-06-26,92,502,109,7
3436,1969,Graduation,Married,14045.0,2014-01-26,24,11,5,1
3921,1952,2n cycle,Widow,28457.0,2012-10-28,96,24,108,4
3403,1958,Phd,Together,78952.0,2012-09-24,11,1170,594,2
22,1976,Graduation,Divorced,46310.0,2012-12-03,99,185,88,6
10965,1955,Graduation,Together,76005.0,2013-02-22,72,983,389,3
9426,1964,Master,Single,58308.0,2013-01-12,77,691,69,2
6605,1944,Phd,Divorced,55614.0,2013-11-27,85,504,131,9
3136,1962,Master,Divorced,59432.0,2013-04-13,88,317,265,5
8737,1978,Graduation,Divorced,55563.0,2014-04-05,22,29,9,2
11088,1971,Phd,Together,78642.0,2013-04-21,83,1396,322,4
716,1949,Phd,Together,67911.0,2014-05-22,63,529,356,6
466,1944,Graduation,Married,65275.0,2013-04-03,9,388,218,4
9135,1950,Graduation,Together,27203.0,2012-08-06,92,13,21,1
10623,1961,Master,Together,48330.0,2013-11-15,2,28,4,1
8151,1990,Basic,Married,24279.0,2012-12-29,6,16,21,4
5140,1985,Phd,Married,64355.0,2012-08-24,66,1047,140,4
10160,1956,Master,Together,50943.0,2013-06-21,49,31,7,1
4945,1953,Graduation,Widow,53653.0,2012-11-07,29,815,239,10
10584,1976,Graduation,Married,65665.0,2013-12-02,77,225,387,5
6071,1989,Graduation,Single,81217.0,2013-07-19,77,493,324,3
3386,1992,Graduation,Married,34935.0,2013-06-21,71,34,66,2
8939,1959,Graduation,Divorced,61250.0,2012-12-16,49,382,65,5
9925,1981,Phd,Together,39665.0,2013-05-25,97,127,56,4
4320,1979,Graduation,Single,60152.0,2013-03-28,6,325,300,6
5389,1964,Graduation,Married,48920.0,2013-10-20,93,238,68,6
6036,1959,Master,Together,89120.0,2014-03-17,78,1168,408,5
182,1946,Phd,Together,44124.0,2013-05-11,62,284,55,6
203,1975,Master,Single,81169.0,2013-04-14,47,1288,613,5
11025,1961,Graduation,Married,36443.0,2013-02-03,9,65,46,3
10203,1990,Graduation,Single,26095.0,2013-06-30,77,11,9,1
4607,1959,Graduation,Together,71367.0,2013-08-23,24,227,389,4
3711,1944,Master,Married,80184.0,2014-03-01,19,1035,670,6
3696,1965,Graduation,Divorced,30630.0,2014-01-27,67,27,12,2
2532,1987,Master,Single,73454.0,2014-03-01,95,982,351,2
9214,1991,Graduation,Married,42691.0,2013-08-16,48,179,64,5
4943,1953,Graduation,Married,70503.0,2012-09-30,73,1379,216,2
35,1987,Graduation,Married,25545.0,2012-09-08,35,32,64,2
2258,1986,Graduation,Married,32880.0,2012-12-04,76,8,15,1
4322,1958,Phd,Together,77863.0,2013-11-27,20,881,319,4
713,1977,Master,Married,50353.0,2014-06-08,72,141,153,4
4702,1964,Graduation,Single,61839.0,2012-08-12,20,1000,379,4
3281,1960,Phd,Married,49154.0,2013-11-03,69,206,67,4
702,1975,2n cycle,Widow,47682.0,2013-02-15,80,162,83,4
2004,1969,Graduation,Single,72679.0,2013-09-18,65,619,260,4
4769,1977,Master,Together,57954.0,2014-06-18,52,456,24,8
4437,1962,Graduation,Married,65316.0,2013-04-24,65,112,92,3
8724,1982,Graduation,Single,28567.0,2013-06-17,57,11,22,2
10741,1951,Master,Together,47352.0,2013-04-11,70,172,112,6
1991,1967,Graduation,Together,44931.0,2014-01-18,0,78,11,2
6931,1967,Graduation,Divorced,76982.0,2014-02-15,19,464,292,8
11096,1952,2n cycle,Together,57247.0,2013-08-08,50,99,32,2
304,1981,Master,Single,22944.0,2013-12-23,67,19,19,3
3665,1977,2n cycle,Together,25315.0,2013-11-07,46,1,8,3
10591,1969,Graduation,Widow,43638.0,2012-08-06,37,63,83,4
5036,1984,Phd,Single,42710.0,2012-11-28,38,252,42,4
5547,1982,Phd,Married,84169.0,2013-08-07,9,1478,403,7
7822,1976,Graduation,Together,54058.0,2013-06-04,56,198,252,4
8541,1990,2n cycle,Married,24683.0,2014-03-08,98,8,10,2
10955,1964,Graduation,Widow,85620.0,2014-01-07,68,416,925,3
4368,1980,Graduation,Married,47850.0,2013-12-03,72,42,43,3
9671,1968,Graduation,Married,19514.0,2014-01-26,47,14,21,3
2256,1973,Master,Married,27159.0,2014-03-29,33,17,3,1
4279,1963,2n cycle,Single,39548.0,2014-03-31,87,15,10,1
5371,1989,Graduation,Single,21474.0,2014-04-08,0,6,24,3
9240,1971,Phd,Single,60504.0,2014-02-07,73,458,24,6
9460,1963,Graduation,Married,22419.0,2013-04-18,74,30,47,3
9504,1949,Master,Married,81698.0,2013-11-06,4,179,520,3
8692,1952,Graduation,Together,43462.0,2012-09-12,50,90,97,4
448,1978,Phd,Single,54880.0,2013-03-01,57,308,137,6
8314,1982,Graduation,Married,79908.0,2013-04-05,30,557,761,5
8420,1970,2n cycle,Married,15315.0,2013-08-03,27,7,13,2
3174,1959,Graduation,Together,87771.0,2013-05-22,61,1492,287,5
7685,1978,Graduation,Married,33039.0,2013-09-09,4,30,12,2
3179,1980,Graduation,Single,81741.0,2013-06-16,75,249,940,6
9780,1971,Master,Together,71499.0,2013-06-25,12,465,132,8
10681,1970,2n cycle,Married,62466.0,2014-01-15,13,129,259,6
10232,1963,Phd,Divorced,48799.0,2013-11-05,9,174,81,3
4184,1950,Phd,Together,52157.0,2014-06-07,48,189,29,3
9120,1962,Graduation,Single,66565.0,2012-12-05,80,747,161,4
891,1951,Master,Together,29298.0,2013-09-07,60,6,2,1
10381,1979,Graduation,Single,47691.0,2013-07-05,43,14,3,1
3525,1970,Graduation,Together,38200.0,2012-12-07,19,12,4,1
6818,1974,Graduation,Married,44989.0,2012-09-12,26,98,106,5
3526,1968,Phd,Married,38443.0,2014-01-27,58,32,5,1
8181,1978,2n cycle,Single,38593.0,2013-09-13,42,51,49,4
1029,1970,Phd,Together,64413.0,2013-08-01,27,200,44,5
7369,1981,Master,Married,36959.0,2013-10-02,56,25,25,2
2574,1977,Phd,Married,61996.0,2013-01-31,27,1050,144,6
8159,1968,Graduation,Married,51287.0,2014-04-01,10,117,22,4
1160,1970,Graduation,Married,13260.0,2013-08-23,48,9,17,3
10242,1966,Phd,Together,47472.0,2013-09-16,39,56,11,2
5253,1956,Master,Together,54603.0,2013-07-09,85,145,46,4
5966,1974,Phd,Married,45207.0,2012-11-10,64,203,10,3
5314,1951,Graduation,Together,40689.0,2013-03-18,69,270,27,7
5081,1967,2n cycle,Together,47821.0,2013-10-20,54,9,16,1
5123,1951,Master,Married,27450.0,2013-04-15,57,37,23,2
5756,1983,Graduation,Together,39453.0,2014-04-03,64,46,7,2
8036,1971,2n cycle,Together,26850.0,2014-04-18,10,31,13,2
9058,1955,Graduation,Widow,79800.0,2012-09-23,65,1060,530,5
5057,1961,Master,Married,61794.0,2013-09-14,74,264,188,4
254,1955,Graduation,Together,53863.0,2014-05-17,4,399,30,7
4179,1959,Graduation,Together,24221.0,2013-08-20,94,8,9,1
3710,1984,Phd,Single,39684.0,2012-10-12,41,19,35,2
7627,1975,Master,Married,92163.0,2012-12-12,25,817,797,5
4501,1965,Master,Single,69882.0,2013-11-10,94,292,635,3
6424,1977,Graduation,Together,33178.0,2014-01-30,9,12,2,1
3075,1972,Phd,Married,59973.0,2013-09-11,47,130,168,3
4992,1975,Master,Together,17459.0,2013-09-19,12,6,16,3
5252,1969,Graduation,Divorced,23910.0,2012-10-26,80,16,18,2
7444,1969,Master,Married,42169.0,2013-10-19,20,19,9,1
6919,1978,2n cycle,Married,26224.0,2013-06-04,39,4,15,2
3537,1981,Graduation,Together,31089.0,2012-08-17,57,31,31,3
10277,1961,Graduation,Single,30081.0,2013-02-21,27,36,2,1
2453,1960,Graduation,Together,62807.0,2012-08-31,83,526,135,5
7972,1955,Graduation,Single,72906.0,2013-09-17,79,400,519,3
895,1948,Phd,Married,61467.0,2012-12-09,69,410,114,5
1177,1966,Master,Together,49618.0,2013-01-26,77,80,26,3
7141,1986,Master,Single,21888.0,2012-12-29,15,88,46,5
7232,1973,Graduation,Widow,42429.0,2014-02-11,99,55,6,1
8477,1956,Graduation,Divorced,26150.0,2013-03-11,61,5,13,1
2457,1975,Basic,Married,30801.0,2012-10-26,23,8,5,1
988,1965,Graduation,Married,81168.0,2014-05-07,84,410,592,6
7930,1969,Master,Single,26877.0,2013-08-19,74,101,76,3
4587,1944,Master,Widow,45006.0,2013-07-18,90,162,53,3
6682,1973,Basic,Married,18978.0,2012-12-11,41,2,1,1
6222,1967,Graduation,Married,22574.0,2013-10-28,28,25,8,2
10299,1969,Phd,Single,48240.0,2012-11-09,73,389,248,6
3083,1974,Graduation,Married,45837.0,2013-07-26,88,215,87,6
8953,1965,Master,Single,35791.0,2013-05-06,94,27,5,1
1503,1976,Phd,Together,162397.0,2013-06-03,31,85,16,0
8650,1978,Graduation,Widow,54162.0,2013-03-18,31,5,10,1
10862,1960,Master,Married,30522.0,2012-08-17,6,179,83,1
2782,1961,Phd,Married,54456.0,2013-07-11,23,352,27,6
6941,1971,Graduation,Single,31632.0,2013-07-14,92,17,12,2
10972,1949,Graduation,Widow,72298.0,2014-03-10,52,625,169,4
10708,1978,2n cycle,Single,36975.0,2013-12-28,50,10,11,1
6583,1955,2n cycle,Married,72635.0,2013-06-03,54,390,323,6
3641,1976,Graduation,Married,13624.0,2013-01-20,93,10,15,2
10156,1975,Graduation,Single,84196.0,2013-06-03,56,215,507,8
4299,1960,Graduation,Together,70971.0,2012-09-21,28,1001,572,11
3469,1977,Phd,Divorced,34487.0,2012-09-06,94,19,33,3
5063,1977,Graduation,Single,28769.0,2012-12-18,76,41,129,4
10727,1970,Phd,Married,69084.0,2013-11-19,43,1181,199,7
9624,1958,Phd,Together,65488.0,2014-06-13,46,603,207,3
5156,1970,2n cycle,Married,62466.0,2014-01-15,13,129,259,6
4376,1960,2n cycle,Single,32218.0,2014-02-15,27,10,15,2
8923,1973,Graduation,Single,83917.0,2013-04-18,12,514,732,6
8461,1962,Graduation,Divorced,46102.0,2014-03-10,3,14,1,1
6945,1952,Graduation,Single,84574.0,2013-06-04,72,387,713,9
944,1962,Graduation,Married,56181.0,2013-01-08,6,121,69,4
1907,1950,Master,Divorced,63120.0,2012-09-28,53,965,279,8
701,1971,Graduation,Married,73691.0,2013-11-06,58,707,250,6
3856,1960,Graduation,Together,63381.0,2012-10-05,78,571,142,4
4149,1948,Phd,Together,76140.0,2014-05-13,57,586,653,5
2131,1959,Phd,Divorced,62859.0,2012-12-30,37,1063,102,9
2942,1964,Graduation,Single,45906.0,2013-05-07,20,305,27,5
1173,1947,Master,Together,77632.0,2013-03-10,73,1200,758,4
4381,1971,Phd,Married,46463.0,2013-08-18,56,163,40,3
4611,1970,Graduation,Together,105471.0,2013-01-21,36,1009,104,9
3376,1970,Master,Divorced,55282.0,2013-12-13,9,125,73,3
4679,1977,Master,Married,78710.0,2014-05-23,42,721,152,7
10928,1958,Graduation,Together,66886.0,2013-09-16,28,315,62,7
4248,1960,Master,Single,98777.0,2014-02-17,23,1000,711,4
6728,1985,Graduation,Together,29103.0,2012-08-27,38,16,17,1
6661,1974,Graduation,Married,67445.0,2012-08-12,63,757,217,9
4725,1950,Phd,Together,50616.0,2014-04-13,71,30,25,1
3277,1955,Graduation,Divorced,49431.0,2012-08-03,9,219,100,7
5555,1975,Graduation,Divorced,153924.0,2014-02-07,81,1,1,0
2564,1953,Graduation,Together,61278.0,2014-01-04,87,111,28,3
946,1958,2n cycle,Together,26490.0,2012-09-22,92,45,52,3
3867,1947,Phd,Together,73059.0,2013-08-31,36,410,420,9
6940,1966,Phd,Single,46734.0,2013-10-21,86,100,39,3
55,1963,Graduation,Together,56253.0,2012-12-07,83,509,65,7
7093,1985,Graduation,Married,19986.0,2013-11-14,74,3,5,0
5084,1975,Graduation,Widow,58330.0,2013-12-25,87,445,213,6
1777,1980,Basic,Married,25965.0,2012-09-07,29,2,11,2
8162,1956,Master,Together,14661.0,2013-01-01,88,4,11,1
10826,1959,Graduation,Married,18690.0,2012-12-28,77,6,7,1
8754,1974,Phd,Together,45068.0,2013-05-16,25,14,3,1
1987,1987,Basic,Single,21063.0,2013-09-25,34,1,11,2
11007,1968,Phd,Married,29187.0,2013-05-09,43,26,6,1
7426,1971,2n cycle,Married,54690.0,2013-11-07,76,111,37,3
9153,1964,Phd,Married,59304.0,2013-07-29,81,418,428,7
10379,1962,Master,Single,59247.0,2013-11-08,87,327,122,5
9204,1970,Graduation,Widow,66731.0,2012-09-12,33,371,194,4
3197,1980,Graduation,Married,77353.0,2013-12-16,38,275,107,6
2920,1975,Phd,Single,52614.0,2012-12-01,63,789,142,2
6961,1974,Graduation,Married,26751.0,2014-05-22,26,1,5,1
4673,1963,Phd,Married,81300.0,2012-10-30,17,1004,145,10
9937,1979,Graduation,Single,70337.0,2014-01-02,75,187,149,2
8779,1985,2n cycle,Married,36145.0,2013-06-16,13,56,76,4
9596,1980,Phd,Single,65295.0,2013-12-23,19,365,117,3
2891,1963,Graduation,Divorced,68118.0,2013-10-18,51,595,123,8
4910,1967,Graduation,Divorced,68743.0,2012-08-30,81,1132,384,11
75,1982,2n cycle,Together,41039.0,2013-07-25,32,34,137,8
10120,1955,Graduation,Together,38946.0,2013-10-24,84,116,82,3
6327,1967,Graduation,Together,65777.0,2013-12-19,87,565,435,2
10142,1976,Phd,Divorced,66476.0,2013-03-07,99,372,126,5
9826,1972,Phd,Single,86857.0,2012-09-12,96,899,838,5
1501,1982,Phd,Married,160803.0,2012-08-04,21,55,1622,0
10767,1989,Phd,Together,77845.0,2014-05-16,40,760,480,3
7279,1969,Phd,Together,69476.0,2013-09-30,3,260,559,4
7230,1960,Phd,Divorced,50611.0,2012-10-04,98,459,24,4
143,1970,Graduation,Single,61209.0,2013-08-25,73,466,224,5
450,1958,Master,Together,42315.0,2013-07-12,90,67,80,1
9316,1952,Basic,Together,13084.0,2013-11-02,29,2,7,1
6379,1949,Master,Widow,47570.0,2013-05-29,3,67,20,2
9239,1961,Master,Married,61923.0,2013-07-26,94,92,18,2
8315,1995,Graduation,Single,34824.0,2014-03-26,65,4,11,1
2868,1949,Phd,Single,26518.0,2013-04-08,33,20,28,2
10888,1961,Graduation,Single,45938.0,2013-11-03,46,273,178,8
1277,1960,Graduation,Together,78468.0,2014-04-09,29,434,388,10
9977,1973,Graduation,Divorced,78901.0,2013-09-17,99,321,309,9
10196,1978,Graduation,Married,71427.0,2014-03-12,26,212,177,8
6384,1978,Graduation,Divorced,71022.0,2014-02-11,30,909,278,5
8029,1988,Master,Single,90247.0,2014-04-29,27,1184,352,3
968,1968,Master,Divorced,41335.0,2013-12-26,24,112,21,4
6988,1986,Graduation,Married,71952.0,2013-01-10,93,656,455,8
4472,1970,Phd,Divorced,35682.0,2014-06-27,34,23,8,1
6991,1951,Graduation,Divorced,43185.0,2013-04-10,88,537,42,9
3336,1948,Phd,Together,66375.0,2013-11-21,96,712,45,2
4301,1971,Master,Married,35178.0,2013-01-10,10,23,13,1
1940,1986,Graduation,Married,25252.0,2013-07-12,26,1,4,1
1272,1965,Master,Single,55250.0,2012-10-21,49,664,83,7
1388,1975,Graduation,Single,33249.0,2013-02-20,11,6,21,2
1044,1953,Graduation,Together,58398.0,2013-05-14,44,299,201,5
6969,1982,Graduation,Together,50272.0,2013-08-07,75,99,66,4
10479,1975,Phd,Married,76618.0,2012-12-07,64,749,294,3
3619,1960,2n cycle,Divorced,87305.0,2012-09-23,19,345,501,5
1715,1978,Graduation,Together,25851.0,2013-02-11,45,9,18,2
10159,1970,Graduation,Divorced,58710.0,2013-03-31,77,440,368,11
1463,1958,Graduation,Single,45160.0,2014-03-29,9,8,5,1
5114,1965,Master,Married,74806.0,2012-12-19,1,670,249,5
4990,1954,Graduation,Married,59111.0,2013-05-02,90,524,134,11
4329,1984,Phd,Married,18988.0,2014-05-23,43,6,6,1
10936,1965,Graduation,Married,72190.0,2013-02-13,79,597,597,5
4692,1976,Graduation,Married,7500.0,2012-08-01,19,7,12,4
7212,1966,Graduation,Married,44794.0,2014-06-08,99,54,7,2
6086,1955,Graduation,Married,80395.0,2013-11-23,62,445,706,6
437,1976,Master,Divorced,75012.0,2014-01-25,41,294,218,3
11171,1965,Master,Married,56962.0,2013-10-11,60,292,77,6
11101,1991,Graduation,Together,89891.0,2013-04-15,17,412,132,11
5329,1949,Phd,Divorced,35946.0,2013-09-27,24,8,3,0
610,1953,Phd,Together,53593.0,2012-08-07,60,349,78,7
9384,1978,Graduation,Married,66373.0,2013-06-12,57,328,124,4
5956,1948,Phd,Divorced,45072.0,2013-10-16,74,144,99,6
10430,1973,Graduation,Divorced,89694.0,2013-10-09,22,1126,211,4
7875,1949,Graduation,Married,72025.0,2014-04-29,46,967,617,4
7072,1973,Graduation,Married,67432.0,2013-03-29,69,432,341,8
6255,1952,Master,Together,70545.0,2014-06-03,29,138,63,4
6516,1989,Basic,Married,17487.0,2013-03-18,37,0,1,1
5564,1969,Graduation,Together,62882.0,2012-08-09,26,509,497,7
5682,1953,Phd,Single,64108.0,2013-03-23,8,948,86,6
7458,1956,Master,Together,34941.0,2013-03-06,26,39,25,3
5237,1950,Phd,Single,48767.0,2014-01-01,79,28,21,2
7761,1978,2n cycle,Together,38702.0,2013-08-01,71,13,24,3
5278,1964,Graduation,Married,82224.0,2014-01-25,83,307,360,6
3560,1952,Graduation,Together,83844.0,2013-05-12,57,901,345,4
7235,1975,2n cycle,Married,17003.0,2013-12-09,37,2,12,2
10548,1995,Graduation,Single,71163.0,2014-03-09,30,283,372,3
2281,1970,Graduation,Single,33697.0,2013-09-15,34,4,7,1
4073,1954,2n cycle,Married,63564.0,2014-01-29,0,769,252,10
6974,1972,Phd,Together,83443.0,2013-12-31,89,518,742,6
7938,1958,Phd,Together,51518.0,2013-10-03,92,350,66,3
7094,1975,Graduation,Widow,58330.0,2013-12-25,87,445,213,6
3667,1969,Graduation,Married,80952.0,2013-02-28,20,778,689,8
7723,1979,Graduation,Together,75507.0,2014-05-02,56,709,374,8
3870,1978,2n cycle,Together,63855.0,2013-02-09,28,359,314,7
4012,1972,Phd,Together,62220.0,2012-08-11,55,799,375,7
5909,1964,Graduation,Married,58512.0,2013-09-19,25,895,101,3
10470,1979,Master,Married,40662.0,2013-03-15,0,40,23,2
6488,1959,Phd,Married,38829.0,2014-04-06,86,76,7,3
10270,1981,2n cycle,Married,35523.0,2013-10-03,8,11,22,3
6887,1967,Graduation,Single,79146.0,2014-04-24,33,245,223,8
6406,1988,Master,Married,78285.0,2013-10-28,13,647,391,6
7573,1978,Phd,Single,31626.0,2013-05-10,12,39,9,2
4508,1952,Graduation,Single,75127.0,2014-05-22,92,203,305,2
221,1955,Graduation,Married,48726.0,2013-04-27,90,138,38,3
5331,1977,Graduation,Married,74985.0,2012-09-11,8,587,898,3
1911,1987,Graduation,Together,67430.0,2012-09-05,6,595,291,11
20,1965,2n cycle,Married,46891.0,2013-09-01,91,43,23,2
8786,1956,Master,Married,62058.0,2013-05-26,52,301,74,6
10582,1979,Graduation,Married,72063.0,2013-07-03,3,180,348,5
1915,1951,Phd,Married,78939.0,2013-12-12,57,794,243,8
8897,1965,Graduation,Single,42720.0,2013-04-24,9,392,91,7
2371,1972,Graduation,Married,33622.0,2013-04-13,22,39,22,2
4303,1957,Phd,Together,6835.0,2012-12-08,76,107,12,0
6825,1953,Graduation,Together,41452.0,2013-03-06,86,13,3,1
1072,1965,Phd,Single,40760.0,2013-08-30,64,70,17,2
4964,1958,Phd,Together,74250.0,2014-01-26,90,680,392,2
2461,1955,Master,Single,51124.0,2013-12-18,79,26,11,1
10736,1971,Graduation,Single,72258.0,2013-09-12,28,522,522,6
3194,1974,Phd,Single,71466.0,2014-04-05,86,412,546,4
10839,1976,Graduation,Together,36283.0,2014-04-14,42,6,5,1
49,1970,Graduation,Single,20587.0,2014-05-11,39,2,6,1
4290,1972,Graduation,Married,30467.0,2014-03-19,8,1,8,1
10219,1972,Graduation,Together,31590.0,2013-06-18,40,6,15,1
4211,1986,Basic,Married,20425.0,2012-10-29,5,4,5,2
1135,1960,Master,Together,17144.0,2014-02-15,96,18,19,3
6299,1968,Phd,Divorced,42564.0,2013-01-02,28,324,186,6
10846,1978,Master,Married,43783.0,2014-05-29,22,327,125,7
347,1976,Graduation,Divorced,40780.0,2012-09-08,30,229,71,7
6543,1945,Master,Together,62847.0,2013-01-15,45,521,706,3
10446,1957,Phd,Married,82017.0,2012-11-07,58,184,446,5
3479,1950,Graduation,Single,16813.0,2013-07-19,49,4,11,2
11075,1978,Graduation,Married,51267.0,2013-10-29,37,183,64,3
4442,1961,Graduation,Single,46524.0,2013-04-05,70,31,35,1
199,1962,Master,Single,45183.0,2013-01-20,33,219,60,4
6722,1954,Phd,Married,70421.0,2014-06-28,98,479,136,10
796,1965,2n cycle,Divorced,60161.0,2012-10-23,17,584,212,11
3749,1973,Graduation,Together,73926.0,2013-03-02,54,627,597,6
8523,1968,Graduation,Married,19329.0,2013-12-14,39,24,16,4
310,1970,Master,Married,61872.0,2013-12-13,81,330,159,4
8629,1956,Graduation,Widow,46984.0,2013-03-26,71,19,10,1
236,1951,Graduation,Married,34838.0,2013-01-19,62,28,29,2
9930,1944,Phd,Single,82716.0,2013-11-05,8,606,228,6
3483,1958,Graduation,Married,48192.0,2013-04-06,76,1039,204,2
4599,1976,Master,Married,49681.0,2013-11-04,66,411,26,7
7326,1971,Master,Married,56850.0,2014-03-23,83,34,19,1
7352,1957,Graduation,Married,55267.0,2013-10-21,28,161,136,3
2350,1972,Graduation,Married,59666.0,2013-03-22,87,623,178,3
9145,1972,Graduation,Single,72504.0,2013-04-06,43,604,470,5
2964,1981,Graduation,Married,26872.0,2013-10-16,0,3,8,1
5585,1972,Graduation,Single,21359.0,2013-04-20,1,12,17,2
9687,1975,Graduation,Single,73170.0,2014-05-31,1,184,256,5
3732,1955,Master,Married,52750.0,2013-02-04,72,393,239,5
6303,1986,Phd,Together,91820.0,2013-11-23,72,410,747,5
11176,1970,Phd,Together,65968.0,2014-05-12,12,376,83,5
2986,1976,Graduation,Married,30772.0,2014-03-12,89,7,4,1
7462,1954,Graduation,Single,22507.0,2012-11-24,67,68,226,10
3900,1972,Graduation,Married,65685.0,2014-03-29,54,642,49,9
7034,1978,2n cycle,Married,25804.0,2013-09-01,34,8,9,2
9493,1980,Phd,Single,76412.0,2013-05-05,15,840,804,5
1143,1972,Graduation,Married,22063.0,2013-08-08,43,7,13,2
1,1961,Graduation,Single,57091.0,2014-06-15,0,464,64,7
3855,1963,Graduation,Married,22419.0,2013-04-18,74,30,47,3
5536,1959,Graduation,Together,87771.0,2013-05-22,61,1492,287,5
5989,1959,2n cycle,Divorced,78353.0,2013-04-16,51,752,476,10
9499,1954,Graduation,Married,93404.0,2013-05-07,97,1279,287,3
6768,1962,Graduation,Divorced,37859.0,2013-01-12,75,22,8,1
